;Unnamed: 0;dossier;arrondissement;adresse;lieu;libelle_type_objet;dima;dimb;dosred;Coordonnées;surface;libelle;nom
7245;2936;288 052 005 002;75007;183 RUE DE L UNIVERSITE;B;TERRASSE OUVERTE;0.7;5.0;SARL CAFE DE L ALMA  (BRASSERIE);48.860973, 2.301545;3.5;BRASSERIE;SARL CAFE DE L ALMA  
7246;2998;459 828 080 002;75012;80 COURS DE VINCENNES;A;TERRASSE OUVERTE;1.0;5.3;M BIRON  (BRASSERIE);48.84714, 2.40611;5.3;BRASSERIE;M BIRON  
7247;3019;669 819 004 004;75017;4 AVENUE DE VILLIERS;A;TERRASSE FERMEE;1.6;10.63;SNC LE DOME VILLIERS  (BRASSERIE);48.881582, 2.315691;17.008;BRASSERIE;SNC LE DOME VILLIERS  
7248;3020;669 819 004 004;75017;Pan coupé 4 AVENUE DE VILLIERS / 1 RUE DE LEVIS;A;TERRASSE OUVERTE;1.0;2.34;SNC LE DOME VILLIERS  (BRASSERIE);48.883558, 2.287154;2.34;BRASSERIE;SNC LE DOME VILLIERS  
7249;3021;669 819 004 004;75017;Pan coupé 4 AVENUE DE VILLIERS / 1 RUE DE LEVIS;A;TERRASSE OUVERTE;3.35;1.24;SNC LE DOME VILLIERS  (BRASSERIE);48.883558, 2.287154;4.154;BRASSERIE;SNC LE DOME VILLIERS  
7250;3038;670 702 014 003;75017;14 BOULEVARD DES BATIGNOLLES;A;TERRASSE OUVERTE;1.0;12.0;SARL BRASSERIE LE MONCEY  (BAR RESTAURANT);48.883372, 2.325909;12.0;BAR RESTAURANT;SARL BRASSERIE LE MONCEY  
7251;3063;675 578 098 004;75017;100 RUE CARDINET;B;TERRASSE OUVERTE;0.6;10.5;SARL AU CLAIR DE LUNE  (BRASSERIE);48.885212, 2.311131;6.3;BRASSERIE;SARL AU CLAIR DE LUNE  
7252;3081;691 606 010 003;75018;10 RUE CAULAINCOURT;A;TERRASSE OUVERTE;1.2;12.85;M KACHETEL  (BRASSERIE);48.885248, 2.330717;15.42;BRASSERIE;M KACHETEL  
7253;3088;691 606 065 002;75018;Pan coupé 65 RUE CAULAINCOURT / 2 SQUARE CAULAINCOURT;A;TERRASSE OUVERTE;1.0;3.0;SNC LE CEPAGE MONTMARTROIS  (BRASSERIE);48.889844, 2.3358;3.0;BRASSERIE;SNC LE CEPAGE MONTMARTROIS  
7254;3089;691 606 089 002;75018;89 RUE CAULAINCOURT;A;TERRASSE OUVERTE;1.15;4.7;SARL AU REVE  (BRASSERIE);48.889686, 2.337791;5.405;BRASSERIE;SARL AU REVE  
7255;3108;238 585 107 002;75006;107 RUE DE SEVRES;A;COMMERCE ACCESSOIRE;0.9;2.6;SARL AU PETIT LUTETIA  (BRASSERIE);48.848369, 2.320545;2.34;BRASSERIE;SARL AU PETIT LUTETIA  
7256;3119;239 671 111 004;75006;Pan coupé 111 RUE DE VAUGIRARD / 29 BOULEVARD DU MONTPARNASSE;A;TERRASSE OUVERTE;4.5;6.0;SARL FL VAUGIRARD  (BRASSERIE);48.845079, 2.320328;27.0;BRASSERIE;SARL FL VAUGIRARD  
7257;3152;258 845 188 002;75007;188 BOULEVARD SAINT GERMAIN;A;TERRASSE OUVERTE;2.2;1.7;M BARRIE  (BRASSERIE);48.854646, 2.330355;3.74;BRASSERIE;M BARRIE  
7258;3161;263 501 052 002;75007;146 RUE DE GRENELLE;B;TERRASSE OUVERTE;1.3;3.5;SAS BRASSERIE DE L ESPLANADE  (RESTAURANT);48.858184, 2.310891;4.55;RESTAURANT;SAS BRASSERIE DE L ESPLANADE  
7259;3168;268 240 010 003;75007;10 RUE ROBERT ESNAULT PELTERIE;A;TERRASSE OUVERTE;1.0;14.7;SARL CLEMELO  (BRASSERIE);48.862089, 2.315067;14.7;BRASSERIE;SARL CLEMELO  
7260;3173;269 557 083 003;75007;83 RUE DE L'UNIVERSITE;A;TERRASSE OUVERTE;0.65;1.85;SARL HARTHEMINIA  (BRASSERIE);48.860643, 2.319227;1.2025;BRASSERIE;SARL HARTHEMINIA  
7261;3179;273 053 039 003;75007;39 AVENUE DUQUESNE;A;TERRASSE OUVERTE;0.6;2.0;SAS LESTAS DORE  (BRASSERIE);48.851402, 2.310955;1.2;BRASSERIE;SAS LESTAS DORE  
7262;3185;278 585 060 002;75007;60 RUE DE SEVRES;A;TERRASSE OUVERTE;1.0;4.2;SARL COULEUR CAFE  (BRASSERIE);48.848105, 2.319829;4.2;BRASSERIE;SARL COULEUR CAFE  
7263;3188;278 585 088 003;75007;88 RUE DE SEVRES;A;TERRASSE OUVERTE;1.2;4.2;SARL SRH DUROC  (BRASSERIE);48.847128, 2.317167;5.04;BRASSERIE;SARL SRH DUROC  
7264;3192;281 125 018 002;75007;18 AVENUE BOSQUET;A;TERRASSE OUVERTE;2.37;8.17;SNC CAMILLE  (BRASSERIE);48.858614, 2.303318;19.3629;BRASSERIE;SNC CAMILLE  
7265;3214;502 122 047 002;75013;47 RUE CLISSON;A;TERRASSE OUVERTE;0.6;2.3;M MARTORY  (BRASSERIE);48.831462, 2.366644;1.38;BRASSERIE;M MARTORY  
7266;3217;503 794 192 002;75013;192 AVENUE DE FRANCE;A;TERRASSE OUVERTE;2.5;32.0;SARL BRASSERIE DUPARC  (BRASSERIE);48.836075, 2.371814;80.0;BRASSERIE;SARL BRASSERIE DUPARC  
7267;3225;505 723 013 002;75013;2 RUE MARCEL ET LOUIS DE BROGLIE;A;TERRASSE OUVERTE;1.05;4.5;SARL LES 4 G  (BRASSERIE);48.824809, 2.368847;4.725;BRASSERIE;SARL LES 4 G  
7268;3226;505 723 013 002;75013;13 RUE LOUISE WEISS;A;TERRASSE OUVERTE;1.2;8.5;SARL LES 4 G  (BRASSERIE);48.833604, 2.37014;10.2;BRASSERIE;SARL LES 4 G  
7269;3228;506 634 086 002;75013;76 RUE DE TOLBIAC;B;TERRASSE FERMEE;1.15;4.93;_ET FALCONE  (BRASSERIE);48.827146, 2.366742;5.6695;BRASSERIE;_ET FALCONE  
7270;3229;506 634 086 002;75013;Pan coupé 76 RUE DE TOLBIAC / 86 RUE NATIONALE;B;TERRASSE OUVERTE;0.86;6.2;_ET FALCONE  (BRASSERIE);48.827146, 2.366742;5.332;BRASSERIE;_ET FALCONE  
7271;3233;507 024 002 002;75013;Pan coupé 2 RUE DE PATAY / 34 RUE REGNAULT;A;TERRASSE OUVERTE;1.76;1.7;SARL ALEX ET CHLOE  (BRASSERIE);48.824553, 2.376321;2.992;BRASSERIE;SARL ALEX ET CHLOE  
7272;3244;509 320 053 002;75013;53 RUE DE TOLBIAC;A;TERRASSE OUVERTE;1.25;4.89;SARL 53 TOLBIAC  (BRASSERIE);48.827461, 2.370608;6.1125;BRASSERIE;SARL 53 TOLBIAC  
7273;3294;515 025 065 002;75013;Pan coupé 65 BOULEVARD KELLERMANN / 1 RUE AIME MOROT;A;TERRASSE OUVERTE;2.0;10.0;SARL LA MASCOTTE  (BRASSERIE);48.820178, 2.349734;20.0;BRASSERIE;SARL LA MASCOTTE  
7274;3296;515 025 079 002;75013;Pan coupé 79 BOULEVARD KELLERMANN / RUE THOMIRE;A;TERRASSE OUVERTE;2.0;5.5;MME BINOIS  (BRASSERIE);48.820187, 2.347891;11.0;BRASSERIE;MME BINOIS  
7275;3302;238 137 067 002;75006;67 RUE DE RENNES;A;TERRASSE FERMEE;1.38;6.0;SARL LMN  (BRASSERIE);48.851498, 2.331104;8.28;BRASSERIE;SARL LMN  
7276;3315;184 567 008 004;75005;8 BOULEVARD DE L HOPITAL;A;TERRASSE FERMEE;4.0;4.4;SARL SOCIETE SHENG  (BRASSERIE);48.842552, 2.363389;17.6;BRASSERIE;SARL SOCIETE SHENG  
7277;3334;187 001 019 004;75005;19 RUE PASCAL;A;CONTRE TERRASSE;0.8;5.0;SARL ATF  (BRASSERIE);48.837889, 2.349476;4.0;BRASSERIE;SARL ATF  
7278;3335;187 001 019 004;75005;19 RUE DE PASCAL;A;TERRASSE OUVERTE;0.8;7.2;SARL ATF  (BRASSERIE);48.837889, 2.349476;5.76;BRASSERIE;SARL ATF  
7279;3355;193 996 036 005;75005;36 RUE GAY LUSSAC;A;TERRASSE OUVERTE;0.6;5.0;SARL TAN JACQUES  (BRASSERIE);48.844376, 2.341855;3.0;BRASSERIE;SARL TAN JACQUES  
7280;3368;197 710 050 002;75005;Pan coupé 50 BOULEVARD DE PORT ROYAL / RUE FLATTERS;A;TERRASSE FERMEE;1.3;1.35;SARL STOUPORT  (BRASSERIE);48.837605, 2.346583;1.755;BRASSERIE;SARL STOUPORT  
7281;3371;197 710 096 002;75005;Pan coupé 96 BOULEVARD DE PORT ROYAL / 53 RUE HENRI BARBUSSE;A;TERRASSE FERMEE;1.65;5.0;SARL BONGRAND  (BRASSERIE);;8.25;BRASSERIE;SARL BONGRAND  
7282;3372;197 710 096 002;75005;96 BOULEVARD DE PORT ROYAL;A;TERRASSE OUVERTE;2.0;3.5;SARL BONGRAND  (BRASSERIE);48.839555, 2.337836;7.0;BRASSERIE;SARL BONGRAND  
7283;3382;239 671 111 004;75006;29 BOULEVARD DU MONTPARNASSE;B;COMMERCE ACCESSOIRE;0.9;1.5;SARL FL VAUGIRARD  (BRASSERIE);48.845079, 2.320328;1.35;BRASSERIE;SARL FL VAUGIRARD  
7284;3410;462 084 101 003;75012;101 RUE CLAUDE DECAEN;A;TERRASSE OUVERTE;1.25;5.8;SNC ZHAO-CHEN  (BRASSERIE);48.838943, 2.395944;7.25;BRASSERIE;SNC ZHAO-CHEN  
7285;3423;462 927 010 002;75012;Pan coupé 10 AVENUE DORIAN / 6 PLACE DE LA NATION;A;TERRASSE OUVERTE;2.7;2.2;SARL G M N LE TRIOMPHE  (BRASSERIE);48.847625, 2.394707;5.94;BRASSERIE;SARL G M N LE TRIOMPHE  
7286;3443;468 158 043 002;75012;43 BOULEVARD DE REUILLY;A;CONTRE TERRASSE;4.75;3.35;SARL THIERRY DES  (BRASSERIE);48.839555, 2.393732;15.9125;BRASSERIE;SARL THIERRY DES  
7287;3450;468 160 125 003;75012;125 RUE DE REUILLY;A;TERRASSE OUVERTE;1.0;7.1;EURL LEFORTIER  (BRASSERIE);48.840523, 2.394979;7.1;BRASSERIE;EURL LEFORTIER  
7288;3468;470 877 110 007;75012;110 RUE DE BERCY;A;CONTRE TERRASSE;1.4;19.5;SARL LES SPECTACLES  (BRASSERIE);48.839344, 2.380352;27.3;BRASSERIE;SARL LES SPECTACLES  
7289;3469;470 877 110 007;75012;110 RUE DE BERCY;A;TERRASSE OUVERTE;3.2;13.67;SARL LES SPECTACLES  (BRASSERIE);48.839344, 2.380352;43.744;BRASSERIE;SARL LES SPECTACLES  
7290;3476;472 578 082 002;75012;Pan coupé 82 AVENUE DAUMESNIL / 92 RUE DU CHAROLAIS;A;TERRASSE OUVERTE;2.0;9.9;MME GUIBERT  (BRASSERIE);48.843805, 2.382204;19.8;BRASSERIE;MME GUIBERT  
7291;3478;472 827 002 004;75012;Pan coupé 2 RUE DE DIJON / 50 RUE GABRIEL LAME;A;TERRASSE OUVERTE;0.6;5.54;SARL L EDELWEISS DE BERCY  (BRASSERIE);48.833598, 2.388091;3.324;BRASSERIE;SARL L EDELWEISS DE BERCY  
7292;3500;692 113 122 004;75018;122 BOULEVARD DE CLICHY;A;TERRASSE FERMEE;1.05;9.6;SARL TROIS ETOILES CAFE DE LUNA (BRASSERIE);48.884644, 2.329783;10.08;BRASSERIE;SARL TROIS ETOILES CAFE DE LUNA 
7293;3501;692 113 128 003;75018;128 BOULEVARD DE CLICHY;A;TERRASSE OUVERTE;1.9;3.0;SARL CAFE 3 S  (BRASSERIE);48.884696, 2.329216;5.7;BRASSERIE;SARL CAFE 3 S  
7294;3524;696 683 123 002;75018;123 BOULEVARD NEY;A;TERRASSE OUVERTE;2.0;8.3;SARL PEREIRA SARL  (BRASSERIE);48.897525, 2.333249;16.6;BRASSERIE;SARL PEREIRA SARL  
7295;3548;536 816 023 003;75014;;A;COMMERCE ACCESSOIRE;1.0;2.0;SARL CAFE DE LA PLACE  (BRASSERIE);;2.0;BRASSERIE;SARL CAFE DE LA PLACE  
7296;3549;536 816 023 003;75014;Pan coupé 23 RUE D ODESSA / 54 BOULEVARD EDGAR QUINET;B;TERRASSE FERMEE;1.8;4.5;SARL CAFE DE LA PLACE  (BRASSERIE);48.841539, 2.323636;8.1;BRASSERIE;SARL CAFE DE LA PLACE  
7297;3550;536 816 023 003;75014;Pan coupé 23 RUE D ODESSA / 54 BOULEVARD EDGAR QUINET;B;TERRASSE FERMEE;2.4;5.35;SARL CAFE DE LA PLACE  (BRASSERIE);48.841539, 2.323636;12.84;BRASSERIE;SARL CAFE DE LA PLACE  
7298;3551;536 816 023 003;75014;Pan coupé 23 RUE D ODESSA / 54 BOULEVARD EDGAR QUINET;B;TERRASSE OUVERTE;4.4;3.8;SARL CAFE DE LA PLACE  (BRASSERIE);48.841539, 2.323636;16.72;BRASSERIE;SARL CAFE DE LA PLACE  
7299;3552;536 816 023 003;75014;Pan coupé 23 RUE D ODESSA / 54 BOULEVARD EDGAR QUINET;B;TERRASSE OUVERTE;4.4;5.35;SARL CAFE DE LA PLACE  (BRASSERIE);48.841539, 2.323636;23.54;BRASSERIE;SARL CAFE DE LA PLACE  
7300;3553;536 816 028 002;75014;28 RUE D ODESSA;A;TERRASSE OUVERTE;1.2;3.7;SARL L ODESSA  (BRASSERIE);48.841524, 2.324676;4.44;BRASSERIE;SARL L ODESSA  
7301;3555;538 055 234 002;75014;234 BOULEVARD RASPAIL;A;TERRASSE FERMEE;2.5;4.25;SARL CAFE DES ARTS  (BRASSERIE);48.838977, 2.33043;10.625;BRASSERIE;SARL CAFE DES ARTS  
7302;3556;538 055 234 002;75014;234 BOULEVRAD RASPAIL;A;TERRASSE OUVERTE;2.5;4.0;SARL CAFE DES ARTS  (BRASSERIE);48.838977, 2.33043;10.0;BRASSERIE;SARL CAFE DES ARTS  
7303;3577;550 243 016 003;75014;Pan coupé 16 RUE ALPHONSE DAUDET / 14 RUE LEVENEUX;AB;TERRASSE OUVERTE;0.6;2.25;M BOITEL  (BRASSERIE);48.826677, 2.327362;1.35;BRASSERIE;M BOITEL  
7304;3607;283 124 002 002;75007;42 AVENUE DE LA MOTTE PICQUET;B;TERRASSE FERMEE;3.0;6.1;SARL LA TERRASSE DU 7EME  (BRASSERIE);48.85456, 2.305863;18.3;BRASSERIE;SARL LA TERRASSE DU 7EME  
7305;3608;283 124 002 002;75007;85 AVENUE BOSQUET;C;TERRASSE OUVERTE;2.4;6.8;SARL LA TERRASSE DU 7EME  (BRASSERIE);48.854923, 2.305634;16.32;BRASSERIE;SARL LA TERRASSE DU 7EME  
7306;3638;288 052 005 002;75007;5 AVENUE RAPP;A;TERRASSE OUVERTE;2.4;5.5;SARL CAFE DE L ALMA  (BRASSERIE);48.860946, 2.301384;13.2;BRASSERIE;SARL CAFE DE L ALMA  
7307;3639;288 052 005 002;75007;5 AVENUE RAPP;A;TERRASSE OUVERTE;1.2;2.0;SARL CAFE DE L ALMA  (BRASSERIE);48.860946, 2.301384;2.4;BRASSERIE;SARL CAFE DE L ALMA  
7308;3644;288 728 061 002;75007;61 AVENUE DE SUFFREN;A;TERRASSE FERMEE;2.05;6.4;SNC LDZ  (BRASSERIE);48.852583, 2.298937;13.12;BRASSERIE;SNC LDZ  
7309;3702;516 072 168 003;75013;168 BOULEVARD MASSENA;A;TERRASSE OUVERTE;1.0;12.0;SARL LE MAS  (BRASSERIE);48.819175, 2.359616;12.0;BRASSERIE;SARL LE MAS  
7310;3703;516 072 168 003;75013;163 AVENUE D ITALIE;B;TERRASSE OUVERTE;3.0;5.0;SARL LE MAS  (BRASSERIE);48.819402, 2.359672;15.0;BRASSERIE;SARL LE MAS  
7311;3765;533 924 010 002;75014;10 RUE DE LA GAITE;A;TERRASSE OUVERTE;1.0;3.1;M ALAUX  (BRASSERIE);48.84041, 2.324072;3.1;BRASSERIE;M ALAUX  
7312;3803;249 093 029 002;75006;60 RUE JACOB;B;TERRASSE OUVERTE;1.25;9.5;SARL LES SAINTS-PERES  (BRASSERIE);48.855419, 2.334136;11.875;BRASSERIE;SARL LES SAINTS-PERES  
7313;3815;258 845 188 002;75007;188 BOULEVARD SAINT GERMAIN;A;TERRASSE FERMEE;2.2;1.7;M BARRIE  (BRASSERIE);48.854646, 2.330355;3.74;BRASSERIE;M BARRIE  
7314;3821;260 820 036 002;75007;9 RUE SAINT DOMINIQUE;B;TERRASSE OUVERTE;0.68;6.3;SARL LE DROP CAFE  (BRASSERIE);48.858164, 2.32262;4.284;BRASSERIE;SARL LE DROP CAFE  
7315;3841;274 009 014 002;75007;14 RUE DU GENERAL BERTRAND;A;TERRASSE FERMEE;1.3;5.9;M LABORIE  (BRASSERIE);48.84785, 2.313128;7.67;BRASSERIE;M LABORIE  
7316;3844;278 585 060 002;75007;Pan coupé 60 RUE DE SEVRES / RUE PIERRE LEROUX;A;TERRASSE OUVERTE;1.0;1.0;SARL COULEUR CAFE  (BRASSERIE);48.849038, 2.319175;1.0;BRASSERIE;SARL COULEUR CAFE  
7317;3849;281 125 018 002;75007;Pan coupé 18 AVENUE BOSQUET / 121 RUE SAINT DOMINIQUE;A;TERRASSE OUVERTE;1.7;1.0;SNC CAMILLE  (BRASSERIE);48.859738, 2.318598;1.7;BRASSERIE;SNC CAMILLE  
7318;3859;283 124 002 002;75007;2 PLACE DE L ECOLE MILITAIRE;A;TERRASSE FERMEE;1.5;5.0;SARL LA TERRASSE DU 7EME  (BRASSERIE);48.854211, 2.305558;7.5;BRASSERIE;SARL LA TERRASSE DU 7EME  
7319;3860;283 124 002 002;75007;2 PLACE DE L ECOLE MILITAIRE;A;TERRASSE OUVERTE;2.6;7.0;SARL LA TERRASSE DU 7EME  (BRASSERIE);48.854211, 2.305558;18.2;BRASSERIE;SARL LA TERRASSE DU 7EME  
7320;3893;288 052 005 002;75007;Pan coupé 5 AVENUE RAPP / 183 RUE DE L UNIVERSITE;A;PLANCHER MOBILE;2.4;3.36;SARL CAFE DE L ALMA  (BRASSERIE);48.856554, 2.33085;8.064;BRASSERIE;SARL CAFE DE L ALMA  
7321;3894;288 052 005 002;75007;Pan coupé 5 AVENUE RAPP / 183 RUE DE L UNIVERSITE;A;TERRASSE OUVERTE;0.7;3.8;SARL CAFE DE L ALMA  (BRASSERIE);48.856554, 2.33085;2.66;BRASSERIE;SARL CAFE DE L ALMA  
7322;3899;288 728 007 002;75007;7 AVENUE DE SUFFREN;A;TERRASSE FERMEE;1.65;7.6;SNC LE BAILLI DE SUFFREN  (BRASSERIE);48.856792, 2.292372;12.54;BRASSERIE;SNC LE BAILLI DE SUFFREN  
7323;3901;480 877 157 002;75012;157 RUE DE BERCY;A;TERRASSE OUVERTE;2.2;4.7;SARL BISTRO LAPORTE  (BRASSERIE);48.842146, 2.375986;10.34;BRASSERIE;SARL BISTRO LAPORTE  
7324;3932;482 814 027 002;75012;27 BOULEVARD DIDEROT;A;TERRASSE FERMEE;1.5;6.45;SARL BR 35  (BRASSERIE);48.846164, 2.375124;9.675;BRASSERIE;SARL BR 35  
7325;3952;485 795 001 004;75012;Pan coupé 1 RUE DE LYON / 21 BOULEVARD DIDEROT;A;TERRASSE FERMEE;2.1;2.0;SA SAGH TAVERNE MAITRE KANTER AVEYRONNAISE GEST.HOTELIERE (BRASSERIE);48.845422, 2.368599;4.2;BRASSERIE;SA SAGH TAVERNE MAITRE KANTER AVEYRONNAISE GEST.HOTELIERE 
7326;3969;492 408 006 002;75013;;A;;0.6;5.0;SARL AU PETIT VILLAGE  (BRASSERIE);;3.0;BRASSERIE;SARL AU PETIT VILLAGE  
7327;3982;494 567 142 002;75013;142 BOULEVARD DE L'HOPITAL;A;TERRASSE OUVERTE;0.6;7.3;SARL LES 2 AMIS  (BRASSERIE);48.833365, 2.356837;4.38;BRASSERIE;SARL LES 2 AMIS  
7328;3992;428 922 067 003;75011;32 RUE SAINT ANTOINE;B;TERRASSE OUVERTE;0.7;5.6;M DJAOUD  (BRASSERIE);48.852929, 2.376363;3.92;BRASSERIE;M DJAOUD  
7329;4005;554 036 129 002;75014;129 AVENUE DU GENERAL LECLERC;A;TERRASSE FERMEE;1.5;6.75;SNC LE PARIS ORLEANS  (BRASSERIE);48.823413, 2.325809;10.125;BRASSERIE;SNC LE PARIS ORLEANS  
7330;4006;554 036 129 002;75014;129 AVENUE DU GENERAL LECLERC;A;TERRASSE OUVERTE;0.6;6.75;SNC LE PARIS ORLEANS  (BRASSERIE);48.823413, 2.325809;4.05;BRASSERIE;SNC LE PARIS ORLEANS  
7331;4019;558 131 002 003;75014;Pan coupé 2 AVENUE RENE COTY / 5 PLACE DENFERT ROCHEREAU;A;TERRASSE OUVERTE;2.0;3.15;SARL FLAVEA  (BRASSERIE);;6.3;BRASSERIE;SARL FLAVEA  
7332;4022;560 170 108 002;75014;40 RUE DES PLANTES;B;TERRASSE OUVERTE;0.6;0.9;SNC LES RIVES  (BRASSERIE);48.829402, 2.322663;0.54;BRASSERIE;SNC LES RIVES  
7333;4023;560 170 168 002;75014;168 RUE D ALESIA;A;TERRASSE OUVERTE;0.8;6.24;SARL NIALTRAM  (BRASSERIE);48.831829, 2.314564;4.992;BRASSERIE;SARL NIALTRAM  
7334;4024;560 170 170 004;75014;170 RUE D ALESIA;A;TERRASSE OUVERTE;1.2;6.9;M CHAUVET  (BRASSERIE);48.831944, 2.314011;8.28;BRASSERIE;M CHAUVET  
7335;4039;561 328 135 002;75014;135 BOULEVARD BRUNE;A;TERRASSE OUVERTE;3.9;1.25;SARL BRUNE  (BRASSERIE);48.825036, 2.318289;4.875;BRASSERIE;SARL BRUNE  
7336;4067;567 690 003 004;75014;3 PLACE DE LA PORTE DE VANVES;A;TERRASSE FERMEE;2.3;6.3;SARL AGADIR  (BRASSERIE);48.827242, 2.305187;14.49;BRASSERIE;SARL AGADIR  
7337;4069;568 066 046 002;75014;46 RUE RAYMOND LOSSERAND;A;TERRASSE OUVERTE;1.0;9.0;SARL MVO  (BRASSERIE);48.834829, 2.319693;9.0;BRASSERIE;SARL MVO  
7338;4091;571 031 088 003;75015;88 RUE BLOMET;A;TERRASSE OUVERTE;0.6;1.2;M MOKEDDEM LE PETIT GAVROCHE (BRASSERIE);48.841271, 2.301404;0.72;BRASSERIE;M MOKEDDEM LE PETIT GAVROCHE 
7339;4113;150 780 005 004;75004;5 BOULEVARD BEAUMARCHAIS;A;TERRASSE OUVERTE;3.83;6.45;_ET GUYON  (BRASSERIE);48.854199, 2.368611;24.7035;BRASSERIE;_ET GUYON  
7340;4124;156 501 002 004;75004;2 BOULEVARD MORLAND;A;TERRASSE FERMEE;2.1;13.6;SARL LES FLEURS DU SUD  (BRASSERIE);48.847749, 2.365469;28.56;BRASSERIE;SARL LES FLEURS DU SUD  
7341;4126;156 501 006 003;75004;6 BOULEVARD MORLAND;A;TERRASSE OUVERTE;1.08;0.55;M DEGACHE  (BRASSERIE);48.848507, 2.364953;0.594;BRASSERIE;M DEGACHE  
7342;4134;158 769 067 002;75004;Pan coupé 67 RUE SAINT ANTOINE / 5 RUE DE L HOTEL SAINT PAUL;A;TERRASSE OUVERTE;1.2;1.2;SARL CABELS SULLY  (BRASSERIE);48.854226, 2.36359;1.44;BRASSERIE;SARL CABELS SULLY  
7343;4144;161 192 055 003;75004;55 QUAI DE BOURBON;A;TERRASSE OUVERTE;4.36;8.25;SARL BRASSERIE DE L ISLE ST LOUIS  (BAR - CAFE - PUB);48.853093, 2.353325;35.97;BAR - CAFE - PUB;SARL BRASSERIE DE L ISLE ST LOUIS  
7344;4155;166 918 003 004;75004;3 BOULEVARD DU PALAIS;A;TERRASSE FERMEE;2.2;9.55;SA CAFE BRASSERIE DES DEUX PALAIS  (BRASSERIE);48.855133, 2.345977;21.01;BRASSERIE;SA CAFE BRASSERIE DES DEUX PALAIS  
7345;4162;171 535 042 002;75005;42 RUE DU CARDINAL LEMOINE;A;TERRASSE OUVERTE;1.25;5.86;SARL KORNOG  (BRASSERIE);48.846888, 2.351835;7.325;BRASSERIE;SARL KORNOG  
7346;4183;175 635 024 002;75005;9 PLACE JUSSIEU;B;TERRASSE OUVERTE;0.8;5.25;SARL SOCIETE NOUVELLE EPSILON  (BRASSERIE);48.846105, 2.35503;4.2;BRASSERIE;SARL SOCIETE NOUVELLE EPSILON  
7347;4195;178 845 011 002;75005;11 BOULEVARD SAINT GERMAIN;A;TERRASSE FERMEE;1.7;2.85;SARL SAINT GERMAIN  (BRASSERIE);48.849293, 2.354486;4.845;BRASSERIE;SARL SAINT GERMAIN  
7348;4209;669 903 145 004;75017;145 AVENUE DE WAGRAM;A;CONTRE TERRASSE;1.2;1.5;M EDOUARD  (BRASSERIE);48.885048, 2.302996;1.8;BRASSERIE;M EDOUARD  
7349;4215;670 702 070 002;75017;Pan coupé 70 BOULEVARD DES BATIGNOLLES / 75 RUE DE ROME;A;TERRASSE OUVERTE;1.0;2.0;M LIN  (BRASSERIE);48.882172, 2.31996;2.0;BRASSERIE;M LIN  
7350;4264;639 147 004 002;75016;4 PLACE TATTEGRAIN;A;COMMERCE ACCESSOIRE;2.0;2.0;SNC MALAFOSSE ET CIE  (BRASSERIE);48.863895, 2.272355;4.0;BRASSERIE;SNC MALAFOSSE ET CIE  
7351;4265;639 147 004 002;75016;4 PLACE TATTEGRAIN;A;TERRASSE FERMEE;3.0;4.35;SNC MALAFOSSE ET CIE  (BRASSERIE);48.863895, 2.272355;13.05;BRASSERIE;SNC MALAFOSSE ET CIE  
7352;4266;639 147 004 002;75016;4 PLACE TATTEGRAIN;A;TERRASSE FERMEE;1.0;4.0;SNC MALAFOSSE ET CIE  (BRASSERIE);48.863895, 2.272355;4.0;BRASSERIE;SNC MALAFOSSE ET CIE  
7353;4267;639 147 004 002;75016;4 PLACE TATTEGRAIN;A;TERRASSE FERMEE;2.8;12.5;SNC MALAFOSSE ET CIE  (BRASSERIE);48.863895, 2.272355;35.0;BRASSERIE;SNC MALAFOSSE ET CIE  
7354;4268;639 147 004 002;75016;4 PLACE TATTEGRAIN;A;TERRASSE OUVERTE;1.2;6.0;SNC MALAFOSSE ET CIE  (BRASSERIE);48.863895, 2.272355;7.2;BRASSERIE;SNC MALAFOSSE ET CIE  
7355;4269;639 147 004 002;75016;4 PLACE TATTEGRAIN;A;TERRASSE OUVERTE;1.6;12.0;SNC MALAFOSSE ET CIE  (BRASSERIE);48.863895, 2.272355;19.2;BRASSERIE;SNC MALAFOSSE ET CIE  
7356;4278;639 762 008 002;75016;1 RUE DE SONTAY;B;TERRASSE OUVERTE;0.7;5.25;EURL SOLAM SCOSSA  (BRASSERIE);48.869894, 2.284988;3.675;BRASSERIE;EURL SOLAM SCOSSA  
7357;4285;641 682 053 003;75016;53 RUE DE CHAILLOT;A;TERRASSE FERMEE;0.7;6.1;SA LE CHAILLOT  (BRASSERIE);48.868287, 2.298491;4.27;BRASSERIE;SA LE CHAILLOT  
7358;4294;644 231 063 004;75016;63 AVENUE DE LA GRANDE ARMEE;A;TERRASSE OUVERTE;5.0;4.5;SARL LE BALTO  (BRASSERIE);48.876101, 2.286589;22.5;BRASSERIE;SARL LE BALTO  
7359;4315;289 389 028 002;75007;3 PLACE DE L ECOLE MILITAIRE;B;TERRASSE OUVERTE;5.8;13.3;SNC DELPUECH ET CIE  (BRASSERIE);48.854211, 2.305558;77.14;BRASSERIE;SNC DELPUECH ET CIE  
7360;4318;290 231 005 004;75008;1 AVENUE GEORGE V;B;TERRASSE OUVERTE;1.9;13.31;SARL LE BOEUF AU COMPTOIR  (BRASSERIE);48.865559, 2.301122;25.289;BRASSERIE;SARL LE BOEUF AU COMPTOIR  
